,tweet_id,favorite_count,retweet_count,followers_count,friends_count,source,retweeted_status,url
598,797971864723324932,12757,3556,6831337,103,Twitter for iPhone,Original tweet,https://t.co/GRWPgNKt2z
599,797545162159308800,15888,5478,6831337,103,Twitter for iPhone,Original tweet,https://t.co/Ia19irLwyB
600,797236660651966464,21899,7489,6831338,103,Twitter for iPhone,Original tweet,https://t.co/6kqsAjJNhi
601,797165961484890113,251,32,6831338,103,Twitter for iPhone,Original tweet,😉
602,796904159865868288,0,10085,6831338,103,Twitter for iPhone,This is a retweet,This is a retweet
603,796865951799083009,8397,2144,6831338,103,Twitter for iPhone,Original tweet,https://t.co/Jgnuiyvq06
604,796759840936919040,12994,3458,6831338,103,Twitter for iPhone,Original tweet,https://t.co/6hx7ur6sNI
605,796563435802726400,0,8280,6831338,103,Twitter for iPhone,This is a retweet,This is a retweet
606,796484825502875648,8297,1991,6831338,103,Twitter for iPhone,Original tweet,https://t.co/bvkkqOjNDV
607,796387464403357696,12072,4707,6831338,103,Twitter for iPhone,Original tweet,https://t.co/CE3SrCv6L3
608,796177847564038144,0,16187,6831338,103,Twitter for iPhone,This is a retweet,This is a retweet
609,796149749086875649,35456,16187,6831338,103,Twitter for iPhone,Original tweet,https://t.co/y5KarNXWXt
610,796125600683540480,5415,2018,6831338,103,Twitter for iPhone,Original tweet,https://t.co/a18mzkhTf6
611,796116448414461957,9940,2735,6831338,103,Twitter for iPhone,Original tweet,https://t.co/7i0bDMbrVN
612,796080075804475393,9250,2616,6831338,103,Twitter for iPhone,Original tweet,https://t.co/opoXKxmfFm
613,796031486298386433,11827,4174,6831338,103,Twitter for iPhone,Original tweet,https://t.co/PbgvuD0qIL
614,795464331001561088,54590,26929,6831338,103,Twitter for iPhone,Original tweet,https://t.co/gBUDjdEcqz
615,795400264262053889,11062,3236,6831338,103,Twitter for iPhone,Original tweet,https://t.co/2H4MfOGlpQ
616,795076730285391872,17774,6129,6831338,103,Twitter for iPhone,Original tweet,https://t.co/ivPWhspN3E
617,794983741416415232,0,3813,6831338,103,Twitter for iPhone,This is a retweet,This is a retweet
618,794926597468000259,11258,2616,6831338,103,Twitter for iPhone,Original tweet,https://t.co/XRPvTPF0VH
619,794355576146903043,0,11637,6831338,103,Twitter for iPhone,This is a retweet,This is a retweet
620,794332329137291264,10461,2988,6831338,103,Twitter for iPhone,Original tweet,https://t.co/yF6kcAT3gx
621,794205286408003585,10087,3760,6831338,103,Twitter for iPhone,Original tweet,https://t.co/6vnu1aYjbU
622,793962221541933056,18458,5538,6831338,103,Twitter for iPhone,Original tweet,https://t.co/xIfrsMNLBR
623,793845145112371200,10073,2119,6831338,103,Twitter for iPhone,Original tweet,https://t.co/2Xo19aPrG5
624,793614319594401792,0,3533,6831338,103,Twitter for iPhone,This is a retweet,This is a retweet
625,793601777308463104,8729,1849,6831338,103,Twitter for iPhone,Original tweet,https://t.co/LhzPWv6rTv
626,793500921481273345,11713,2694,6831338,103,Twitter for iPhone,Original tweet,https://t.co/aF5MmpvPqN
627,793286476301799424,26980,10396,6831338,103,Twitter for iPhone,Original tweet,https://t.co/rLHGx3VAF3
628,793271401113350145,9455,2666,6831338,103,Twitter for iPhone,Original tweet,https://t.co/NA1VR1PkjD
629,793256262322548741,21880,9412,6831338,103,Twitter for iPhone,Original tweet,https://t.co/BNy9IIJMb0
630,793241302385262592,11545,3710,6831338,103,Twitter for iPhone,Original tweet,https://t.co/Ap477GhwXt
631,793226087023144960,10768,3228,6831338,103,Twitter for iPhone,Original tweet,https://t.co/K4dvelOMsM
632,793210959003287553,9783,3190,6831338,103,Twitter for iPhone,Original tweet,https://t.co/etL8FHBrh8
633,793195938047070209,16730,6345,6831338,103,Twitter for iPhone,Original tweet,https://t.co/YSi6K1firY
634,793180763617361921,7574,2241,6831338,103,Twitter for iPhone,Original tweet,https://t.co/2VhmlwxA1Q
635,793165685325201412,10294,3146,6831338,103,Twitter for iPhone,Original tweet,https://t.co/cXDCGTiL1x
636,793150605191548928,6759,1930,6831338,103,Twitter for iPhone,Original tweet,https://t.co/3lE8Izgmkf
637,793135492858580992,7069,2803,6831338,103,Twitter for iPhone,Original tweet,https://t.co/PrgvOyPtDT
638,793120401413079041,13897,4405,6831338,103,Twitter for iPhone,Original tweet,https://t.co/asFvEjQQsl
639,792913359805018113,15730,4545,6831338,103,Twitter for iPhone,Original tweet,https://t.co/LRyMrU7Wfq
640,792883833364439040,12390,4828,6831338,103,Twitter for iPhone,Original tweet,https://t.co/v17mFm0Ftz
641,792773781206999040,8040,1900,6831338,103,Twitter for iPhone,Original tweet,https://t.co/RhaPExuxJL
642,792394556390137856,14787,4847,6831338,103,Twitter for iPhone,Original tweet,https://t.co/of0pFNBIl8
643,792050063153438720,7861,2030,6831338,103,Twitter for iPhone,Original tweet,https://t.co/kte5KPffQj
644,791821351946420224,0,23759,6831338,103,Twitter for iPhone,This is a retweet,This is a retweet
645,791784077045166082,0,10933,6831338,103,Twitter for iPhone,This is a retweet,This is a retweet
646,791780927877898241,0,4292,6831338,103,Twitter for iPhone,This is a retweet,This is a retweet
647,791774931465953280,49376,25128,6831338,103,Vine - Make a Scene,Original tweet,https://t.co/roqIxCvEB3
648,791672322847637504,12862,3533,6831338,103,Twitter for iPhone,Original tweet,https://t.co/O5IUmRHRIh
649,791406955684368384,14382,4646,6831338,103,Twitter for iPhone,Original tweet,https://t.co/zoWrqNMHrl
650,791312159183634433,9624,2865,6831338,103,Twitter for iPhone,Original tweet,https://t.co/GGJvxYt3xK
651,791026214425268224,0,4666,6831338,103,Twitter for iPhone,This is a retweet,This is a retweet
652,790987426131050500,10845,2413,6831338,103,Twitter for iPhone,Original tweet,https://t.co/Eno0mypHIr
653,790946055508652032,18195,5313,6831338,103,Twitter for iPhone,Original tweet,https://t.co/dgvTPZ9tgI
654,790723298204217344,0,2620,6831338,103,Twitter for iPhone,This is a retweet,This is a retweet
655,790698755171364864,8989,2151,6831338,103,Twitter for iPhone,Original tweet,https://t.co/IiiBq460I7
656,790581949425475584,22647,8091,6831338,103,Twitter for iPhone,Original tweet,https://t.co/Fd5WFDTMH4
657,790337589677002753,8567,2106,6831338,103,Twitter for iPhone,Original tweet,https://t.co/ovE2hqXryV
658,790277117346975746,13756,3634,6831338,103,Twitter for iPhone,Original tweet,https://t.co/aI7umZHIq7
659,790227638568808452,0,4051,6831338,103,Twitter for iPhone,This is a retweet,This is a retweet
660,789986466051088384,10138,2620,6831338,103,Twitter for iPhone,Original tweet,https://t.co/Ln89R4FP7v
661,789960241177853952,0,4693,6831338,103,Twitter for iPhone,This is a retweet,This is a retweet
662,789903600034189313,11392,4674,6831338,103,Vine - Make a Scene,Original tweet,https://t.co/P0kSN6rT6H
663,789628658055020548,8256,2010,6831338,103,Twitter for iPhone,Original tweet,https://t.co/huPSJJ7FDI
664,789599242079838210,7431,2185,6831338,103,Twitter for iPhone,Original tweet,https://t.co/0R4meWXFOx
665,789530877013393408,12875,3813,6831338,103,Twitter for iPhone,Original tweet,https://t.co/TU4sZogVIq
666,789314372632018944,9433,2607,6831338,103,Twitter for iPhone,Original tweet,https://t.co/G2ms0A5jWM
667,789280767834746880,0,5595,6831338,103,Twitter for iPhone,This is a retweet,This is a retweet
668,789268448748703744,9991,2925,6831338,103,Twitter for iPhone,Original tweet,https://t.co/JSs2bfDtTS
669,789137962068021249,10637,3150,6831338,103,Twitter for iPhone,Original tweet,https://t.co/2jwxxtNzoN
670,788908386943430656,29985,14001,6831338,103,Twitter for iPhone,Original tweet,https://t.co/3BXh073tDm
671,788765914992902144,30032,11637,6831338,103,Twitter for iPhone,Original tweet,https://t.co/x5gXRS1abq
672,788552643979468800,0,8166,6831338,103,Twitter for iPhone,This is a retweet,This is a retweet
673,788412144018661376,17093,5990,6831338,103,Twitter for iPhone,Original tweet,https://t.co/4DhSsC1W7S
674,788178268662984705,7920,2404,6831338,103,Twitter for iPhone,Original tweet,https://t.co/s7MgFWDySc
675,788150585577050112,6737,1472,6831338,103,Twitter for iPhone,Original tweet,https://t.co/xosHjFzVXc
676,788070120937619456,0,3851,6831338,103,Twitter for iPhone,This is a retweet,This is a retweet
677,788039637453406209,6720,1493,6831338,103,Twitter for iPhone,Original tweet,https://t.co/lRmUUOxgbQ
678,787810552592695296,9501,3442,6831338,103,Twitter for iPhone,Original tweet,https://t.co/pNNjBtHWPc
679,787717603741622272,11174,3135,6831338,103,Twitter for iPhone,Original tweet,https://t.co/i622ZbWkUp
680,787397959788929025,11862,3194,6831338,103,Twitter for iPhone,Original tweet,https://t.co/lHVHGdDzb3
681,787322443945877504,8539,1972,6831338,103,Twitter for iPhone,Original tweet,https://t.co/lsrR83SiVp
682,787111942498508800,0,7561,6831338,103,Twitter for iPhone,This is a retweet,This is a retweet
683,786963064373534720,29077,9041,6831338,103,Twitter for iPhone,Original tweet,https://t.co/ibj5g6xaAj
684,786729988674449408,0,2735,6831338,103,Twitter for iPhone,This is a retweet,This is a retweet
685,786709082849828864,19893,6871,6831338,103,Twitter for iPhone,Original tweet,https://t.co/yBO5wuqaPS
686,786664955043049472,11687,2898,6831338,103,Twitter for iPhone,Original tweet,https://t.co/HmlEvAMP4r
687,786595970293370880,10283,3501,6831338,103,Twitter for iPhone,Original tweet,https://t.co/L8BWDD4oBX
688,786363235746385920,11932,3957,6831338,103,Twitter for iPhone,Original tweet,https://t.co/TVXpEJB7Wn
689,786286427768250368,8741,3239,6831338,103,Vine - Make a Scene,Original tweet,https://t.co/ObT2tSxXit
690,786233965241827333,16783,5402,6831338,103,Twitter for iPhone,Original tweet,https://t.co/2NsFXeX1Io
691,786051337297522688,1575,174,6831338,103,Twitter for iPhone,Original tweet,t
692,786036967502913536,0,7968,6831338,103,Twitter for iPhone,This is a retweet,This is a retweet
693,785927819176054784,12442,3557,6831338,103,Twitter for iPhone,Original tweet,https://t.co/lntsj7Fc4Y
694,785872687017132033,7311,2062,6831338,103,Twitter for iPhone,Original tweet,https://t.co/1j9kLGb4wV
695,785639753186217984,8537,2493,6831338,103,Twitter for iPhone,Original tweet,https://t.co/aBsZTpv6mM
696,785533386513321988,9977,2267,6831338,103,Twitter for iPhone,Original tweet,https://t.co/h4jhlH4EyG
697,785515384317313025,6666,1428,6831338,103,Twitter for iPhone,Original tweet,y
698,785264754247995392,7948,1849,6831338,103,Twitter for iPhone,Original tweet,https://t.co/mWYACm4qnx
699,785170936622350336,13237,5489,6831338,103,Twitter for iPhone,Original tweet,https://t.co/rKCJnWRpR2
700,784826020293709826,11101,3628,6831338,103,Twitter for iPhone,Original tweet,https://t.co/AsykOwMrXQ
701,784517518371221505,9813,2862,6831338,103,Twitter for iPhone,Original tweet,https://t.co/p6fgYe2dB6
702,784431430411685888,6210,1445,6831338,103,Twitter for iPhone,Original tweet,https://t.co/PHA1vtqqpt
703,784183165795655680,22008,9101,6831338,103,Vine - Make a Scene,Original tweet,https://t.co/t0cEeRbcXJ
704,784057939640352768,32721,12603,6831338,103,Vine - Make a Scene,Original tweet,https://t.co/T7Jr4Gw4sC
705,783839966405230592,32889,12204,6831338,103,Twitter for iPhone,Original tweet,https://t.co/KOTzaG7hiq
706,783821107061198850,8047,2217,6831338,103,Twitter for iPhone,Original tweet,https://t.co/STcPjiNAHp
707,783695101801398276,11402,3624,6831338,103,Twitter for iPhone,Original tweet,https://t.co/iwUv1KnD1P
708,783466772167098368,9261,2539,6831338,103,Twitter for iPhone,Original tweet,https://t.co/UAw6F2p7ta
709,783391753726550016,18474,6215,6831338,103,Twitter for iPhone,Original tweet,https://t.co/BO936YdJdi
710,783347506784731136,0,6329,6831338,103,Twitter for iPhone,This is a retweet,This is a retweet
711,783334639985389568,31960,13206,6831338,103,Twitter for iPhone,Original tweet,https://t.co/nfprKAXqwu
712,783085703974514689,8903,2494,6831338,103,Twitter for iPhone,Original tweet,https://t.co/IsqyvbjFgM
713,782969140009107456,26383,8281,6831338,103,Twitter for iPhone,Original tweet,https://t.co/vOBV1ZqVcX
714,782747134529531904,8147,1568,6831338,103,Twitter for iPhone,Original tweet,https://t.co/C6fUMnHt1H
715,782722598790725632,18854,6057,6831338,103,Twitter for iPhone,Original tweet,https://t.co/zrMVdfFej6
716,782598640137187329,8513,2117,6831129,103,Twitter for iPhone,Original tweet,https://t.co/BIUchFwHqn
717,782305867769217024,18210,6266,6831338,103,Twitter for iPhone,Original tweet,https://t.co/pgVKxRw0s1
718,782021823840026624,0,7025,6831338,103,Twitter for iPhone,This is a retweet,This is a retweet
719,781955203444699136,12117,3789,6831338,103,Twitter for iPhone,Original tweet,https://t.co/3eXbCXZXXT
720,781661882474196992,11409,3047,6831338,103,Twitter for iPhone,Original tweet,https://t.co/ELqelxWMrC
721,781655249211752448,4371,1256,6831338,103,Vine - Make a Scene,Original tweet,https://t.co/LOKrNo0OM7
722,781524693396357120,22677,6224,6831338,103,Twitter for iPhone,Original tweet,https://t.co/ya7bviQUUf
723,781308096455073793,7791,2865,6831338,103,Vine - Make a Scene,Original tweet,https://t.co/WQvcPEpH2u
724,781251288990355457,9231,2367,6831338,103,Twitter for iPhone,Original tweet,https://t.co/xIYsa6LPA4
725,781163403222056960,10663,3066,6831338,103,Twitter for iPhone,Original tweet,https://t.co/YkHc7U7uUy
726,780931614150983680,23617,8280,6831338,103,Twitter for iPhone,Original tweet,https://t.co/5dUYOu4b8d
727,780858289093574656,7847,2245,6831338,103,Twitter for iPhone,Original tweet,https://t.co/Ar4T1lFM5C
728,780800785462489090,6023,1459,6831338,103,Twitter for iPhone,Original tweet,https://t.co/KQzSR8eCsw
729,780601303617732608,13207,3743,6831338,103,Twitter for iPhone,Original tweet,https://t.co/mH0IOyFdIG
730,780543529827336192,6884,1953,6831338,103,Twitter for iPhone,Original tweet,https://t.co/VG095mi09Q
731,780496263422808064,0,4184,6831338,103,Twitter for iPhone,This is a retweet,This is a retweet
732,780476555013349377,0,133,6831338,103,Twitter for iPhone,This is a retweet,This is a retweet
733,780459368902959104,5768,1194,6831338,103,Twitter for iPhone,Original tweet,https://t.co/coi4l1T2Sm
734,780192070812196864,9510,2519,6831338,103,Twitter for iPhone,Original tweet,https://t.co/zHIqpM5Gni
735,780092040432480260,0,2584,6831338,103,Twitter for iPhone,This is a retweet,This is a retweet
736,780074436359819264,13386,5619,6831338,103,Vine - Make a Scene,Original tweet,https://t.co/dVm5Hgdpeb
737,779834332596887552,20778,7968,6831338,103,Twitter for iPhone,Original tweet,https://t.co/x0gV2Ck3AD
738,779377524342161408,9634,3506,6831338,103,Twitter for iPhone,Original tweet,https://t.co/KsqaIzlQ12
739,779124354206535695,0,20697,6831338,103,Twitter for iPhone,This is a retweet,This is a retweet
740,779123168116150273,12884,4093,6831338,103,Twitter for iPhone,Original tweet,https://t.co/uMfhduaate
741,779056095788752897,16152,5086,6831338,103,Twitter for iPhone,Original tweet,https://t.co/I1bJUzUEW5
742,778990705243029504,21847,8188,6831338,103,Twitter for iPhone,Original tweet,https://t.co/vyx1X5eyWI
743,778774459159379968,0,11195,6831338,103,Twitter for iPhone,This is a retweet,This is a retweet
744,778764940568104960,935,412,6831338,103,Twitter for iPhone,Original tweet,https://t.co/tird9cIlzB
745,778748913645780993,7531,1501,6831338,103,Twitter for iPhone,Original tweet,https://t.co/1dpEuALnY0
746,778650543019483137,6301,1680,6831338,103,Twitter for iPhone,Original tweet,https://t.co/SS4TsHlPUG
747,778624900596654080,5069,1137,6831338,103,Twitter for iPhone,Original tweet,https://t.co/0rRxyBQt32
748,778408200802557953,14868,4881,6831338,103,Twitter for iPhone,Original tweet,https://t.co/gJKD9pst5A
749,778396591732486144,0,13759,6831338,103,Twitter for iPhone,This is a retweet,This is a retweet
750,778383385161035776,6375,1233,6831338,103,Twitter for iPhone,Original tweet,https://t.co/zP1IvAATWv
751,778286810187399168,11312,3718,6831338,103,Twitter for iPhone,Original tweet,https://t.co/hhTfnPrWfb
752,778039087836069888,9240,2969,6831338,103,Twitter for iPhone,Original tweet,https://t.co/t8Y4x9DmVD
753,778027034220126208,7153,1825,6831337,103,Twitter for iPhone,Original tweet,https://t.co/PxjSmYHfYo
754,777953400541634568,0,3957,6831337,103,Twitter for iPhone,This is a retweet,This is a retweet
755,777885040357281792,6926,1845,6831337,103,Twitter for iPhone,Original tweet,https://t.co/pL7wbMRW7M
756,777684233540206592,12250,3303,6831337,103,Twitter for iPhone,Original tweet,https://t.co/SuXcI9B7pQ
757,777641927919427584,0,4789,6831337,103,Twitter for iPhone,This is a retweet,This is a retweet
758,777621514455814149,9539,2803,6831338,103,Twitter for iPhone,Original tweet,https://t.co/BnVTMtUeI3
759,777189768882946048,15593,4850,6831338,103,Twitter for iPhone,Original tweet,https://t.co/d3aLyCykn7
760,776819012571455488,0,15392,6831338,103,Twitter for iPhone,This is a retweet,This is a retweet
761,776813020089548800,5317,1357,6831338,103,Twitter for iPhone,Original tweet,https://t.co/nFqLaOLUQA
762,776477788987613185,9662,3148,6831338,103,Twitter for iPhone,Original tweet,https://t.co/iJE3F0VozW
763,776249906839351296,0,10302,6831338,103,Twitter for iPhone,This is a retweet,This is a retweet
764,776218204058357768,32695,17938,6831338,103,Twitter for iPhone,Original tweet,https://t.co/nzqTNw0744
765,776201521193218049,10454,2823,6831338,103,Twitter for iPhone,Original tweet,https://t.co/Pq150LeRaC
766,776113305656188928,12809,4895,6831338,103,Twitter for iPhone,Original tweet,https://t.co/FYT9QBEnKG
767,776088319444877312,2002,171,6831338,103,Twitter for iPhone,Original tweet,https://t.co/wOhuABgj6I
768,775898661951791106,0,17355,6831338,103,Twitter for iPhone,This is a retweet,This is a retweet
769,775842724423557120,12745,3010,6831338,103,Twitter for iPhone,Original tweet,https://t.co/saRYTcxQeH
770,775733305207554048,15079,4494,6831338,103,Twitter for iPhone,Original tweet,https://t.co/9CcBSxCXXG
771,775729183532220416,14072,5140,6831338,103,Twitter for iPhone,Original tweet,https://t.co/J39lT3b0rH
772,775364825476165632,8105,3351,6831338,103,Twitter for iPhone,Original tweet,https://t.co/7FNcBaKbci
773,775350846108426240,11053,4393,6831338,103,Vine - Make a Scene,Original tweet,https://t.co/2OmDMAkkou
774,775085132600442880,16932,5309,6831338,103,Twitter for iPhone,Original tweet,https://t.co/wdgY9oHPrT
775,774757898236878852,9290,1978,6831338,103,Twitter for iPhone,Original tweet,https://t.co/dS8SCbNF9P
776,774639387460112384,7316,1951,6831338,103,Twitter for iPhone,Original tweet,https://t.co/4s5Xlijogu
777,774314403806253056,23684,6266,6831338,103,Twitter for iPhone,Original tweet,https://t.co/7oQ1wpfxIH
778,773985732834758656,11689,4356,6831338,103,Twitter for iPhone,Original tweet,https://t.co/RFWtDqTnAz
779,773922284943896577,6956,1936,6831338,103,Twitter for iPhone,Original tweet,https://t.co/G56ikYAqFg
780,773704687002451968,7173,1835,6831338,103,Twitter for iPhone,Original tweet,https://t.co/OqNggd4Oio
781,773670353721753600,5794,1452,6831338,103,Twitter for iPhone,Original tweet,https://t.co/rA8WUVOLBr
782,773547596996571136,23996,6923,6831338,103,Twitter for iPhone,Original tweet,https://t.co/nBJ5RE4yHb
783,773336787167145985,0,5723,6831338,103,Twitter for iPhone,This is a retweet,This is a retweet
784,773308824254029826,25263,8380,6831338,103,Twitter for iPhone,Original tweet,https://t.co/0Fcft7jl4N
785,773247561583001600,10200,3588,6831338,103,Twitter for iPhone,Original tweet,https://t.co/hG5WYT9ECn
786,773191612633579521,10872,4603,6831338,103,Twitter for iPhone,Original tweet,https://t.co/9HEVPJEioD
787,772877495989305348,9345,4358,6831338,103,Twitter Web Client,Original tweet,https://t.co/qEP31epKEV
788,772826264096874500,8679,2604,6831338,103,Twitter for iPhone,Original tweet,https://t.co/7CQkn3gHOQ
789,772615324260794368,0,3774,6831339,103,Twitter for iPhone,This is a retweet,This is a retweet
790,772581559778025472,7047,1901,6831339,103,Twitter for iPhone,Original tweet,https://t.co/8lpAGaZRFn
791,772193107915964416,6533,1554,6831339,103,Twitter for iPhone,Original tweet,https://t.co/Dp0s7MRIHK
792,772152991789019136,4105,1261,6831339,103,Twitter for iPhone,Original tweet,https://t.co/H9yjI9eo3A
793,772117678702071809,4078,818,6831339,103,Twitter for iPhone,Original tweet,https://t.co/GHOfbTVQti
794,772114945936949249,2944,527,6831339,103,Twitter for iPhone,Original tweet,https://t.co/CbtNfecWiT
795,772102971039580160,4361,1035,6831339,103,Twitter for iPhone,Original tweet,https://t.co/B2f3XkGU5c
796,771908950375665664,7152,2118,6831339,103,Twitter for iPhone,Original tweet,https://t.co/yOVzAomJ6k
797,771770456517009408,13071,3804,6831339,103,Twitter for iPhone,Original tweet,https://t.co/E6bGWf9EOm
798,771500966810099713,8986,2930,6831339,103,Twitter for iPhone,Original tweet,https://t.co/1tWe5zZoHv
799,771380798096281600,11464,5723,6831339,103,Twitter for iPhone,Original tweet,https://t.co/sPB5JMnWBn
800,771171053431250945,0,8458,6831339,103,Twitter for iPhone,This is a retweet,This is a retweet
801,771136648247640064,9996,3267,6831339,103,Twitter for iPhone,Original tweet,https://t.co/8VEDZKHddR
802,771102124360998913,6756,1607,6831339,103,Twitter for iPhone,Original tweet,https://t.co/K5Jo7QRCvA
803,771014301343748096,7477,1850,6831339,103,Twitter for iPhone,Original tweet,https://t.co/OJZQ6I4gGd
804,771004394259247104,0,246,6831339,103,Twitter for iPhone,This is a retweet,This is a retweet
805,770787852854652928,5388,1370,6831339,103,Twitter for iPhone,Original tweet,https://t.co/d0QEbp78Yi
806,770772759874076672,5641,1581,6831339,103,Twitter for iPhone,Original tweet,https://t.co/lqr0NdtwQo
807,770743923962707968,0,50930,6831339,103,Twitter for iPhone,This is a retweet,This is a retweet
808,770655142660169732,7960,1953,6831339,103,Twitter for iPhone,Original tweet,https://t.co/qlUDuPoE3d
809,770414278348247044,6845,2308,6831339,103,Twitter for iPhone,Original tweet,https://t.co/OUwWbEKOUV
810,770293558247038976,6775,1667,6831339,103,Twitter for iPhone,Original tweet,https://t.co/3fEPpj0KYw
811,770093767776997377,0,3403,6831339,103,Twitter for iPhone,This is a retweet,This is a retweet
812,770069151037685760,8231,2575,6831339,103,Twitter for iPhone,Original tweet,https://t.co/mADHGenzFS
813,769940425801170949,34195,10800,6831339,103,Twitter for iPhone,Original tweet,https://t.co/guDkLrX8zV
814,769695466921623552,6953,1862,6831339,103,Twitter for iPhone,Original tweet,https://t.co/vhrkz0dK4v
815,769335591808995329,0,8587,6831339,103,Twitter for iPhone,This is a retweet,This is a retweet
816,769212283578875904,5868,1919,6831339,103,Twitter for iPhone,Original tweet,https://t.co/OCYLz3fjVE
817,768970937022709760,15658,7324,6831339,103,Twitter Web Client,Original tweet,https://t.co/UlB2mzw3Xs
818,768909767477751808,0,3028,6831339,103,Twitter for iPhone,This is a retweet,This is a retweet
819,768855141948723200,4564,1002,6831339,103,Twitter for iPhone,Original tweet,https://t.co/1BxxcdVNJ8
820,768609597686943744,4475,1349,6831339,103,Twitter for iPhone,Original tweet,https://t.co/dZPMLresEr
821,768596291618299904,5471,1429,6831339,103,Twitter for iPhone,Original tweet,https://t.co/J2AJdyxglH
822,768554158521745409,0,6512,6831339,103,Twitter for iPhone,This is a retweet,This is a retweet
823,768473857036525572,14782,3834,6831339,103,Twitter for iPhone,Original tweet,https://t.co/goy9053wC7
824,768193404517830656,11846,3957,6831339,103,Twitter for iPhone,Original tweet,https://t.co/WmczvjCWJq
825,767884188863397888,5170,1574,6831339,103,Twitter for iPhone,Original tweet,https://t.co/Qai481H6RA
826,767754930266464257,17421,6034,6831339,103,Twitter for iPhone,Original tweet,https://t.co/Nb68IsVb9O
827,767500508068192258,8133,2607,6831339,103,Twitter for iPhone,Original tweet,https://t.co/Z2g2YWPzX2
828,767191397493538821,13345,4271,6831339,103,Twitter for iPhone,Original tweet,https://t.co/QOKZdus9TT
829,767122157629476866,10980,3181,6831339,103,Twitter for iPhone,Original tweet,https://t.co/IEARC2sRzC
830,766864461642756096,0,6331,6831339,103,Twitter for iPhone,This is a retweet,This is a retweet
831,766793450729734144,5521,1522,6831339,103,Twitter for iPhone,Original tweet,https://t.co/exrRjjJqeO
832,766714921925144576,2819,428,6831339,103,Twitter for iPhone,Original tweet,y
833,766693177336135680,4384,883,6831339,103,Twitter for iPhone,Original tweet,https://t.co/cTlHjEUNK8
834,766423258543644672,6539,1774,6831339,103,Twitter for iPhone,Original tweet,https://t.co/Tytt15VquG
835,766313316352462849,7357,2109,6831339,103,Twitter for iPhone,Original tweet,https://t.co/xuxZoObmF0
836,766078092750233600,0,2893,6831339,103,Twitter for iPhone,This is a retweet,This is a retweet
837,766069199026450432,4646,974,6831340,103,Twitter for iPhone,Original tweet,https://t.co/Z69mShifuk
838,766008592277377025,4057,554,6831340,103,Twitter for iPhone,Original tweet,https://t.co/jaivZ1dcUL
839,765719909049503744,7849,2404,6831340,103,Twitter for iPhone,Original tweet,https://t.co/soxdNqZDZ2
840,765669560888528897,5631,1360,6831340,103,Twitter for iPhone,Original tweet,https://t.co/t6RvnVEdRR
841,765395769549590528,28567,3777,6831340,103,Twitter for iPhone,Original tweet,https://t.co/ep1NkYoiwB
842,765371061932261376,7696,2405,6831340,103,Twitter for iPhone,Original tweet,https://t.co/w2qDmoTIZ5
843,765222098633691136,12624,3774,6831340,103,Twitter for iPhone,Original tweet,https://t.co/eSvz4EapHH
844,764857477905154048,6952,1968,6831340,103,Twitter for iPhone,Original tweet,https://t.co/cBIFBsCRz6
845,764259802650378240,6576,1696,6831340,103,Twitter for iPhone,Original tweet,https://t.co/Q1v9BZylvZ
846,763956972077010945,797,59,6831340,103,Twitter for iPhone,Original tweet,0
847,763837565564780549,13691,4666,6831340,103,Twitter for iPhone,Original tweet,https://t.co/gx3xF5mZbo
848,763183847194451968,5881,1653,6831340,103,Twitter for iPhone,Original tweet,https://t.co/EDMcwt86fU
849,763167063695355904,0,3377,6831340,103,Twitter for iPhone,This is a retweet,This is a retweet
850,763103485927849985,7977,2535,6831340,103,Twitter for iPhone,Original tweet,https://t.co/VIXT3D26VM
851,762699858130116608,13218,4051,6831340,103,Twitter for iPhone,Original tweet,https://t.co/2lBg3ZgivD
852,762471784394268675,12260,7279,6831340,103,Twitter for iPhone,Original tweet,https://t.co/pA4MDKwRci
853,762464539388485633,11228,4693,6831340,103,Twitter for iPhone,Original tweet,https://t.co/zGSj1oUgxx
854,762316489655476224,5234,1257,6831340,103,Twitter for iPhone,Original tweet,https://t.co/sAHmwRtfSq
855,762035686371364864,34703,17408,6831340,103,Twitter for iPhone,Original tweet,https://t.co/3td8P3o0mB
856,761976711479193600,5868,2249,6831340,103,Twitter for iPhone,Original tweet,https://t.co/WTZ484EntP
857,761750502866649088,0,4398,6831340,103,Twitter for iPhone,This is a retweet,This is a retweet
858,761745352076779520,4617,952,6831340,103,Twitter for iPhone,Original tweet,https://t.co/obH5vMbm1j
859,761672994376806400,53697,32384,6831340,103,Twitter for iPhone,Original tweet,https://t.co/EY8kEFuzK7
860,761599872357261312,4480,1308,6831340,103,Twitter for iPhone,Original tweet,https://t.co/7HY9RvCudo
861,761371037149827077,0,19944,6831340,103,Twitter for iPhone,This is a retweet,This is a retweet
862,761334018830917632,5659,1612,6831340,103,Twitter for iPhone,Original tweet,https://t.co/ErPLjjJOKc
863,761292947749015552,4837,1229,6831340,103,Twitter for iPhone,Original tweet,https://t.co/0THNOfv2Jo
864,761227390836215808,5773,1722,6831340,103,Twitter for iPhone,Original tweet,https://t.co/nhLX27WsDY
865,761004547850530816,12214,3851,6831340,103,Twitter for iPhone,Original tweet,https://t.co/1acHQS8rvK
866,760893934457552897,4145,1079,6831340,103,Twitter for iPhone,Original tweet,https://t.co/H9YgrUkYwa
